time,signal_clean,signal_noisy
0.0,1.8000000000025953,1.9873498402526608
0.0001,1.8,1.4463556572430982
0.0002,1.8,1.5293122624581037
0.00030000000000000003,1.8,1.6445865337592431
0.0004,1.8,1.911629090689882
0.0005,1.8,2.070976710005065
0.0006000000000000001,1.8,1.6594024908391385
0.0007,1.8,1.566013224761044
0.0008,1.8,1.173384974065169
0.0009000000000000001,1.8,1.925342498110201
0.001,1.8,2.317456330674232
0.0011,1.8,1.8025546001624377
0.0012000000000000001,1.8,1.9222695974028858
0.0013000000000000002,1.8,1.326116035039571
0.0014,1.8,1.740065673776761
0.0015,1.8,1.4616687129100288
0.0016,1.8,1.826047558848259
0.0017000000000000001,1.8,1.9959024638427998
0.0018000000000000002,1.8,1.6542598147460992
0.0019,1.8,1.757258139865123
0.002,1.8,1.8830102858906546
0.0021000000000000003,4.296063341163585,4.3319529727615915
0.0022,4.38003986620298,4.294627753251255
0.0023,4.462248627865356,4.808010781085669
0.0024000000000000002,4.542715876164712,4.525886280678039
0.0025,4.6214635642186215,4.369505279158341
0.0026000000000000003,4.698509958106189,4.613059775376899
0.0027,4.77387014765529,5.050828549439804
0.0028,4.847556477353453,4.722112546228187
0.0029000000000000002,4.91957891230626,4.756101580686104
0.003,4.989945350960549,4.984872405070442
0.0031000000000000003,5.0586618938751355,5.184321161251914
0.0032,5.125733075954835,5.28181368570826
0.0033,5.191162068118093,4.925618628445167
0.0034000000000000002,5.254950853239718,5.581074413093087
0.0035,5.317100380321403,5.07918620890545
0.0036000000000000003,5.377610700137437,5.3508567886568335
0.0037,5.436481085039493,5.773633078644191
0.0038,5.493710135150872,5.305667867843358
0.0039000000000000003,5.549295872813538,5.961335621864334
0.004,5.6032358268521785,5.8765253279250524
0.0041,5.655527107974629,5.526249036013703
0.004200000000000001,5.706166476426227,5.5280147575358605
0.0043,5.755150402848709,5.948468007234635
0.0044,5.802475123155386,5.809026636349964
0.0045000000000000005,5.848136688118245,5.386632196500875
0.0046,5.892131008265266,6.113911846013893
0.0047,5.9344538946041245,6.061541287790582
0.0048000000000000004,5.97510109561901,6.331486105892095
0.0049,6.014068330928238,5.833207841388721
0.005,6.051351321940058,5.7857603134878275
0.0051,6.086945819800956,6.162201434930851
0.005200000000000001,6.120847630893762,5.9298955324511065
0.0053,6.153052640111018,6.1670397666702925
0.0054,6.183556832101458,6.662102272017606
0.0055000000000000005,6.212356310663531,6.594530670103585
0.0056,6.239447316439084,6.251823181109169
0.0057,6.264826243042085,6.2043307989661205
0.0058000000000000005,6.288489651741318,6.351194721351176
0.0059,6.310434284801941,6.564203461276676
0.006,6.33065707757836,6.821943322282479
0.0061,6.349155169439896,6.594330486116377
0.006200000000000001,6.365925913600883,6.453004282490951
0.0063,6.380966885918091,6.098244969894557
0.0064,6.394275892710445,6.332026439708689
0.006500000000000001,6.405850977648893,6.428081892636428
0.0066,6.415690427757756,6.202591300154203
0.0067,6.423792778562979,6.379691442771487
0.0068000000000000005,6.430156818417164,6.7879294214114845
0.006900000000000001,6.434781592026172,6.208515573419929
0.007,6.437666403197304,6.624572390762866
0.0071,6.438810816824464,6.529035610278833
0.007200000000000001,6.438214660121404,6.397052628328698
0.0073,6.435878023109888,6.62435536590718
0.0074,6.431801258365462,6.147428388772544
0.007500000000000001,6.425984980019455,6.554304934502033
0.0076,6.418430062011651,6.401100414140025
0.0077,6.409137635583906,6.530257752211649
0.0078000000000000005,6.398109086000683,6.236525579125375
0.0079,6.38534604847795,6.383136918205367
0.008,6.370850403297221,6.265027131536228
0.0081,6.3546242700764735,6.319522821524719
0.0082,6.336670001164314,6.562555125464492
0.0083,6.31699017411801,6.188931389679422
0.008400000000000001,6.295587583219606,6.532605943334277
0.0085,6.272465229977507,6.252677464353031
0.0086,6.247626312553197,6.416875231950582
0.008700000000000001,6.22107421404433,6.3224121689285555
0.0088,6.192812489545925,6.283250591543726
0.0089,6.1628448519008145,6.012426979227222
0.009000000000000001,6.131175156038534,5.929365290781821
0.0091,6.097807381788349,6.32522778485175
0.0092,6.06274561503677,6.069919452678306
0.009300000000000001,6.025994027082457,6.226908758610277
0.0094,5.9875568520214575,5.805044153164879
0.0095,5.9474383619728,5.974968396048642
0.009600000000000001,5.905642839928146,5.98576368076662
0.0097,5.862174549978709,6.092784900333991
0.0098,5.817037704637413,5.801942934955201
0.0099,5.7702364289331785,5.948059316387355
0.01,5.721774720906365,5.707886237322977
0.010100000000000001,5.6716564080782845,5.64346876396087
0.0102,5.619885099401715,5.803675700629532
0.0103,5.56646413212153,5.523286271559375
0.010400000000000001,5.511396512882291,5.55235222100637
0.0105,5.454684852309881,5.7758423851901775
0.0106,5.396331292163067,5.250695906716535
0.010700000000000001,5.336337423993423,5.1728642398273506
0.0108,5.274704198062054,4.903229423113197
0.0109,5.211431821031271,5.452176815827503
0.011000000000000001,5.146519640668736,5.475710686109657
0.0111,5.079966015457658,5.014201576457618
0.0112,5.011768166582609,5.098304278087164
0.011300000000000001,4.941922009234696,4.397752228583487
0.0114,4.870421959523142,4.868270605864375
0.0115,4.797260712454611,5.140690550725506
0.011600000000000001,4.722428985395612,4.618582457535745
0.0117,4.645915220097339,4.8678376386362086
0.0118,4.567705234641652,4.552518794072817
0.0119,4.487781814429971,4.5646983661143885
0.012,4.4061242284001505,4.237952508502355
0.012100000000000001,4.322707652759188,4.735064638514913
0.0122,4.237502479288071,4.490347855421711
0.0123,4.150473478162872,3.5176292352282754
0.012400000000000001,4.061578775434343,4.186427373532079
0.0125,3.97076859159489,3.9388595300524623
0.0126,3.8779836681565563,3.601982186070167
