time,signal_clean,signal_noisy
0.0,1.800000000002793,1.878793925518464
0.0001,1.8,1.8783880104203412
0.0002,1.8,1.8079123921420155
0.00030000000000000003,1.8,1.7350939841674176
0.0004,1.8,1.8581933901927228
0.0005,1.8,1.454017136587348
0.0006000000000000001,1.8,1.9516808870295779
0.0007,1.8,2.0088289036916653
0.0008,1.8,1.9970346187625594
0.0009000000000000001,1.8,1.6070830534752885
0.001,1.8,1.8836279544832384
0.0011,1.8,2.1561859955601417
0.0012000000000000001,1.8,1.9409257441092462
0.0013000000000000002,1.8,2.0744567288440185
0.0014,1.8,1.933910328505777
0.0015,1.8,2.0862299036509175
0.0016,1.8,1.9001195808195712
0.0017000000000000001,1.8,1.849891440110992
0.0018000000000000002,1.8,1.8358527302718055
0.0019,1.8,1.5995235654129694
0.002,1.8,2.1663863577472
0.0021000000000000003,4.486135828013775,4.156637407413645
0.0022,4.57650707336657,4.391118396427672
0.0023,4.66497594209929,4.6584174179986
0.0024000000000000002,4.751570683135718,4.750985522272903
0.0025,4.8363149212992615,5.057143668834332
0.0026000000000000003,4.919228313610924,4.92222917404094
0.0027,5.0003270989724315,5.047706708689612
0.0028,5.0796245618905,4.804138575426626
0.0029000000000000002,5.15713142630258,5.09081664754516
0.003,5.232856192113573,5.183137138519972
0.0031000000000000003,5.306805424433162,5.348257751370293
0.0032,5.378984003494193,5.7233960712600505
0.0033,5.449395341677074,5.620230098781794
0.0034000000000000002,5.518041572850356,5.20470228715321
0.0035,5.584923718281169,5.4938913071403785
0.0036000000000000003,5.650041832610211,5.530638355749171
0.0037,5.713395132779532,5.888726357373085
0.0038,5.7749821123133565,5.792496620870979
0.0039000000000000003,5.834800642957156,5.6643715831680135
0.004,5.892848065358331,5.814781561370566
0.0041,5.949121270208284,5.953282441747581
0.004200000000000001,6.003616771048585,6.109703128431801
0.0043,6.056330769764211,6.252065502351538
0.0044,6.107259215637399,6.2290168390573495
0.0045000000000000005,6.156397858710751,5.9972466084293785
0.0046,6.203742298103435,5.974537670054677
0.0047,6.249288025835956,6.364220443205969
0.0048000000000000004,6.293030466644235,6.364370595727213
0.0049,6.334965014200213,6.269382600677084
0.005,6.375087064102073,6.28557378900685
0.0051,6.4133920439507595,6.385504942819723
0.005200000000000001,6.449875440789755,6.772962914671105
0.0053,6.484532826150681,6.362276942980946
0.0054,6.517359878917673,6.350012935981808
0.0055000000000000005,6.548352406197704,6.561028740774578
0.0056,6.57750636236162,6.693127112904232
0.0057,6.604817866401047,6.571065913684654
0.0058000000000000005,6.630283217729155,6.78344544609977
0.0059,6.6538989105381665,6.587570498997262
0.006,6.6756616468130865,6.600502308466751
0.0061,6.695568348089344,6.661781476171112
0.006200000000000001,6.713616166031447,6.930316459462445
0.0063,6.729802491900318,6.839268807223259
0.0064,6.744124964968472,6.5113490063943855
0.006500000000000001,6.756581479934543,6.842186241102728
0.0066,6.767170193381635,6.642445118166206
0.0067,6.775889529317598,6.578741050897326
0.0068000000000000005,6.782738183829411,7.187291754902327
0.006900000000000001,6.787715128878338,6.623279559581916
0.007,6.790819615257365,7.111405243249672
0.0071,6.792051174727546,6.846683985472354
0.007200000000000001,6.79140962134515,6.90722419679021
0.0073,6.788895051986997,6.797796742643701
0.0074,6.7845078460768775,6.862694151958022
0.007500000000000001,6.778248664511547,6.675883754481276
0.0076,6.7701184477803436,6.78335571050136
0.0077,6.760118413267954,6.931721849729372
0.0078000000000000005,6.748250051725209,6.882602003099536
0.0079,6.73451512288798,6.345450859781825
0.008,6.718915650219158,6.5948306755474135
0.0081,6.701453914743303,6.6688396382063395
0.0082,6.682132447937792,6.965212596244469
0.0083,6.660954023638052,6.476839438417492
0.008400000000000001,6.63792164890764,6.465316665415231
0.0085,6.613038553816534,6.564686036651228
0.0086,6.586308180062713,6.840017023069042
0.008700000000000001,6.557734168363006,6.763162309190462
0.0088,6.527320344529021,6.6368105430749225
0.0089,6.495070704132499,6.34001048261921
0.009000000000000001,6.460989395651635,6.32005123862861
0.0091,6.42508070197533,6.280562054335832
0.0092,6.387349020125872,6.489988098891792
0.009300000000000001,6.347798839041742,6.425456716566886
0.0094,6.306434715240758,6.4704552660451675
0.0095,6.2632612461591295,5.961858676607431
0.009600000000000001,6.2182830409336365,6.421198465461825
0.0097,6.171504688361365,5.931129839042064
0.0098,6.1229307217334785,6.016570896454236
0.0099,6.0725655801953256,6.188884309761905
0.01,6.0204135662336595,5.794790255553292
0.010100000000000001,5.966478798831342,5.792234399015358
0.0102,5.910765161758949,6.041364994861009
0.0103,5.853276246388891,5.851482581346841
0.010400000000000001,5.794015288318418,5.669547104338134
0.0105,5.732985096969711,5.695776345171431
0.0106,5.670187977194119,5.959887284993129
0.010700000000000001,5.605625641738124,5.299495473255517
0.0108,5.539299113224171,5.510915738197283
0.0109,5.4712086140516805,5.372514488265884
0.011000000000000001,5.401353442321539,5.150485055549563
0.0111,5.329731831517247,5.058265613725061
0.0112,5.256340791219631,5.414818302125684
0.011300000000000001,5.1811759255660785,5.081603825478559
0.0114,5.104231225458653,5.139713711501025
0.0115,5.025498829636784,5.02064623463448
0.011600000000000001,4.944968748604617,4.685604517280646
0.0117,4.862628543965371,4.854891330977121
0.0118,4.778462953863389,4.774170720068313
0.0119,4.692453452827283,4.428723602594496
0.012,4.604577731147253,4.455997483305619
0.012100000000000001,4.514809074725675,4.61250324016793
0.0122,4.423115620710119,4.423505215306979
0.0123,4.329459456564192,4.175933421488533
0.012400000000000001,4.233795519683319,4.3413909067985275
0.0125,4.136070239904978,3.97621656159936
0.0126,4.036219846272323,4.134485108526715
0.012700000000000001,3.934168229004549,3.887284505924873
0.0128,3.829824202680382,3.870017386122604
0.0129,3.723077948674594,3.9888059194486374
0.013000000000000001,3.6137963094516925,3.8306069995164336
0.0131,3.5018164389474506,3.5129671963003184
0.0132,3.386937035305269,3.7994417721046005
0.013300000000000001,3.268905905356809,3.0464491590029237
0.0134,3.147401754352761,3.412182574081166
0.0135,3.022006473588793,2.8399392734622655
0.013600000000000001,2.892160922332063,3.1172941204611946
0.0137,2.757090019624235,3.101670567064767
0.013800000000000002,2.615665499648913,2.6163673310756996
0.013900000000000001,2.4661258724398216,2.4253792825658453
0.014,2.3054064534953636,2.200925624665369
0.014100000000000001,2.1270445407967697,2.1229239811527605
0.0142,1.9088353083472054,2.104845848677267
0.0143,1.8,1.8295397257530004
0.014400000000000001,1.8,1.7141889719716397
0.0145,1.8,1.8230954118919278
0.0146,1.8,1.7468289742601217
0.014700000000000001,1.8,1.7651467341230138
0.0148,1.8,1.491253324018663
0.0149,1.8,1.8018601071080782
0.015000000000000001,1.8,1.5533607811503805
0.0151,1.8,1.657657201787703
0.0152,1.8,1.8408096852221374
0.015300000000000001,1.8,1.9400363781698757
0.0154,1.8,2.2167816217056444
0.0155,1.8,1.8287249638487713
0.015600000000000001,1.8,1.7514392724673928
0.015700000000000002,1.8,1.6233667133652543
0.0158,1.8,2.2340938756571056
0.0159,1.8,1.7388056417808102
0.016,1.8,1.8492994845145827
0.0161,1.8,1.5593711546143911
0.0162,1.8,1.8928436600526821
0.016300000000000002,4.457270536618131,3.947232898696197
0.0164,4.548247703796673,4.4617231622343905
0.0165,4.637312516564346,4.395398828792265
0.0166,4.72449483677062,4.476390611220356
0.0167,4.809819669271928,4.766082114158139
0.016800000000000002,4.893307857025587,4.985434672570908
0.016900000000000002,4.9749766618711275,4.939812569502016
0.017,5.054840253407085,5.034940714886776
0.0171,5.132910123329529,4.9683977940125015
0.0172,5.209195438826537,5.584568769072517
0.0173,5.283703345768669,5.022870652916026
0.017400000000000002,5.356439230253392,5.6116985306054525
0.0175,5.427406945377044,5.603814053359207
0.0176,5.496609008795819,5.710462927540358
0.0177,5.564046775606959,5.444746149476348
0.0178,5.629720590265584,5.853345402686661
0.0179,5.693629920602203,5.674268830291274
0.018000000000000002,5.755773476483801,5.824237287953374
0.0181,5.816149315239384,6.1409489748929404
0.0182,5.87475493562785,6.216211906999453
0.0183,5.931587361845417,5.7538009775842935
0.0184,5.986643218839338,6.151664005979024
0.018500000000000003,6.039918800003846,6.026684268663175
0.018600000000000002,6.091410128176129,5.95087276616848
0.0187,6.141113010717913,6.161572708945958
0.0188,6.189023089357559,6.106449026053885
0.0189,6.235135885374463,6.313349171827156
0.019,6.27944684062862,6.156126936460347
0.019100000000000002,6.321951354871605,6.654198646063122
0.019200000000000002,6.362644819718094,6.563582774940256
0.0193,6.401522649608541,6.436708056905999
0.0194,6.438580310051813,6.571948208157148
0.0195,6.473813343400626,6.530544040439874
0.0196,6.507217392381665,6.536028452040451
0.019700000000000002,6.5387882215752215,6.772326308708946
0.0198,6.568521737015915,6.511037755960482
0.0199,6.596414004065498,6.816274699533329
0.02,6.622461263690948,6.722513022012982
0.0201,6.64665994726524,6.550228296549836
0.020200000000000003,6.66900668999437,6.812645554149199
0.020300000000000002,6.689498343061854,6.985410649210928
0.0204,6.708131984571039,6.596771658313072
0.0205,6.724904929355704,7.00166837800449
0.0206,6.739814737720776,6.66891083848488
0.0207,6.752859223166918,6.702593535170328
0.020800000000000003,6.76403645914567,6.90925169453653
0.020900000000000002,6.773344784885172,6.512336631662344
0.021,6.780782810320458,7.047436824240507
0.0211,6.786349420156704,6.901296787048002
0.0212,6.790043777088517,6.493352107269697
0.0213,6.7918653241934175,6.837424242167442
0.021400000000000002,6.791813786512868,6.804020025691208
0.021500000000000002,6.789889171829641,6.8846451877972346
0.0216,6.786091770645852,6.809970440114187
0.0217,6.780422155361511,6.9674944628433915
0.0218,6.772881178649052,6.468295495254485
0.0219,6.7634699710148105,6.602787874047455
0.022000000000000002,6.752189937533796,6.747925502298454
0.0221,6.739042753739388,6.710524962186277
0.0222,6.724030360644548,6.494120271790806
0.0223,6.707154958865895,6.7062299232699125
0.0224,6.688419001816315,6.958098854194526
0.022500000000000003,6.66782518792573,6.596717303854929
0.022600000000000002,6.645376451842978,6.696010102267019
0.0227,6.621075954564616,6.813110892589792
0.0228,6.594927072428378,6.579906926004057
0.0229,6.566933384900277,6.458253533743775
0.023,6.537098661074464,6.850587964922142
0.023100000000000002,6.505426844793985,6.91986680442687
0.023200000000000002,6.471922038288107,6.250750223293473
0.0233,6.436588484208043,6.422960745070062
0.0234,6.399430545926967,6.638784421939552
0.0235,6.360452685952152,6.103416155281269
0.0236,6.319659442276646,6.2949219226345265
0.023700000000000002,6.277055402474056,5.98762570462549
0.0238,6.232645175313131,5.925859547742043
0.0239,6.186433359637394,6.207008039311948
0.024,6.138424510218822,6.082354877513357
0.0241,6.08862310025262,5.775046210132827
0.024200000000000003,6.037033480110897,6.212038651693779
0.024300000000000002,5.983659831915712,5.784442054868311
0.0244,5.928506119424557,6.063149299280089
0.0245,5.871576032641807,6.113161534051678
0.0246,5.812872926475568,5.803453374309165
0.0247,5.752399752647719,5.8469908889835045
0.024800000000000003,5.690158983931387,5.764066150764518
0.024900000000000002,5.626152529630222,5.302800259830501
0.025,5.560381641021298,5.618420158739198
0.0251,5.492846805250318,5.526126971703019
0.0252,5.423547625884043,5.47618076069672
0.0253,5.352482687978278,5.265786455569529
0.025400000000000002,5.279649405092358,5.125373773071133
0.025500000000000002,5.205043845153149,5.440186694989994
0.0256,5.128660531412794,4.9673133756074455
0.0257,5.050492213918468,5.11877627708475
0.0258,4.970529605868502,4.740044173968238
0.025900000000000003,4.888761077899266,4.932923674251169
